Timestep,C7,LANK,LASI,LBiceps,LClavicle,LD1M,LElbow,LForearm,LHEE,LKNE,LLCA,LMElbow,LMT5,LPSI,LSH1,LSH2,LSH3,LSTL,LShoulder,LTH1,LTH2,LTH3,LTHI,LTIB,LTOE,LWrist,RANK,RASI,RBiceps,RD1M,RElbow,RForearm,RHEE,RKNE,RLCA,RMElbow,RMT5,RPSI,RSH1,RSH2,RSTL,RShoulder,RTH1,RTH2,RTH3,RTHI,RTIB,RTOE,RWrist
636,0.0123165,0.0254578,0.0234409,0.0161345,0.0116641,0.00753479,0.0124884,0.00416503,0.0216708,0.00336296,0.0125065,0.0299868,0.0187991,0.0203671,0.00307886,0.00407997,0.00654251,0.00784669,0.00706813,0.0109415,0.0124813,0.0112633,0.0127681,0.00322759,0.00674061,0.0247169,0.0322011,0.00977497,0.011396,0.00522821,0.0478854,0.00645539,0.0176159,0.00957169,0.0094138,0.0203493,0.0198292,0.0181264,0.00929637,0.0126805,0.0129151,0.0166218,0.0168906,0.0148682,0.0120797,0.020327,0.0101144,0.0129799,0.0047565
637,0.0123794,0.0251703,0.0234734,0.0161799,0.0116548,0.0077194,0.0124397,0.0041402,0.0219621,0.00345551,0.0123611,0.0299929,0.019082,0.0204203,0.00313044,0.00400916,0.00654453,0.0076255,0.00704241,0.0107764,0.0123254,0.0110807,0.0126319,0.00310956,0.00677902,0.0247402,0.0320797,0.00975028,0.011377,0.00526533,0.0479544,0.00644693,0.0176623,0.00954256,0.00930615,0.0202989,0.0197582,0.0181707,0.00934879,0.0126919,0.012881,0.0165953,0.0168337,0.0148993,0.0120305,0.0203372,0.0101251,0.0127799,0.0047525
638,0.0123554,0.0248736,0.0235829,0.0162709,0.0118151,0.00790648,0.0124741,0.00431383,0.0222784,0.00365001,0.0122437,0.0301312,0.0193481,0.0204677,0.00324102,0.00396932,0.00661478,0.0074,0.00723074,0.0105627,0.012159,0.0108559,0.0124823,0.00294089,0.0068001,0.0246179,0.0319471,0.00974438,0.0113277,0.0053319,0.0478836,0.0064529,0.0177627,0.00944252,0.00918386,0.0203955,0.0196728,0.0181796,0.00941412,0.012718,0.012814,0.0167542,0.0166664,0.0148393,0.0118869,0.0202429,0.0101281,0.012566,0.00483748
639,0.0123255,0.0245733,0.0237053,0.0163681,0.012002,0.00810347,0.012523,0.00451266,0.0226012,0.00386237,0.0121341,0.030286,0.0196157,0.0205164,0.00336902,0.00394413,0.00670045,0.00718401,0.00744846,0.0103456,0.0119938,0.0106263,0.0123365,0.0027708,0.00682632,0.0244779,0.0318126,0.00974804,0.0112773,0.00540837,0.0477951,0.0064689,0.0178691,0.00933668,0.00906072,0.0205113,0.019586,0.0181863,0.00948186,0.0127486,0.0127423,0.0169399,0.0164838,0.014771,0.0117333,0.0201353,0.0101297,0.0123483,0.00494296
640,0.0123476,0.024273,0.0237813,0.0164333,0.012085,0.00831826,0.0125191,0.00458703,0.0229143,0.00401856,0.0120137,0.0303571,0.0199017,0.0205678,0.00347221,0.00390638,0.00675183,0.00698733,0.00753121,0.0101562,0.0118323,0.0104167,0.0122004,0.00263282,0.00687923,0.0244276,0.0316836,0.00973908,0.011242,0.00547742,0.0477926,0.00647626,0.0179406,0.0092775,0.00894775,0.020535,0.0195091,0.0182147,0.00954164,0.0127727,0.0126901,0.0170109,0.0163672,0.0147612,0.0116394,0.0200916,0.0101332,0.0121355,0.00498886
641,0.0124185,0.0239724,0.023809,0.016466,0.0120606,0.00855054,0.0124588,0.00453639,0.0232178,0.00411732,0.0118821,0.0303441,0.0202064,0.0206207,0.00354806,0.00384906,0.00676694,0.00681008,0.00747665,0.00998978,0.0116702,0.0102236,0.0120689,0.00252215,0.00696044,0.0244661,0.0315598,0.00971132,0.0112195,0.00553883,0.0478764,0.0064706,0.0179774,0.00926364,0.00884448,0.0204653,0.0194414,0.0182633,0.0095918,0.0127884,0.0126568,0.0169649,0.0163166,0.0148089,0.0116043,0.020111,0.0101372,0.0119283,0.00496737
642,0.0124793,0.0236683,0.0238479,0.0165042,0.0120592,0.00879058,0.01241,0.00451085,0.0235262,0.0042323,0.0117603,0.0303468,0.0205117,0.0206729,0.00363804,0.0038009,0.00679544,0.0066457,0.00744903,0.00981725,0.0115063,0.0100236,0.0119364,0.00240759,0.0070487,0.0244859,0.0314338,0.00968712,0.0111931,0.00560884,0.0479426,0.00647039,0.0180203,0.00924235,0.00874035,0.0204139,0.0193723,0.0183081,0.00964335,0.0128069,0.0126183,0.0169432,0.0162506,0.0148463,0.0115579,0.0201165,0.0101392,0.0117179,0.00495841
643,0.0124612,0.0233579,0.0239706,0.0165897,0.012236,0.00902605,0.0124526,0.00468436,0.0238553,0.00445108,0.0116738,0.0304837,0.0207959,0.0207242,0.00379304,0.00380843,0.00689882,0.00648788,0.00764117,0.00961337,0.0113465,0.0097947,0.0118059,0.00226151,0.00711641,0.0243614,0.0312987,0.00970008,0.0111407,0.00570646,0.0478682,0.00649814,0.0181185,0.00915451,0.00862249,0.0205124,0.0192905,0.0183222,0.00971099,0.0128446,0.0125475,0.0171146,0.016075,0.014797,0.0114205,0.0200191,0.0101383,0.0114937,0.00506068
644,0.0124372,0.0230454,0.0241076,0.0166819,0.0124399,0.00926809,0.0125102,0.00488283,0.0241876,0.004687,0.0115995,0.0306379,0.0210805,0.0207775,0.00396303,0.00383713,0.00701844,0.0063475,0.00786338,0.00941381,0.0111932,0.00956573,0.0116831,0.00212457,0.00718995,0.0242195,0.0311631,0.00972541,0.0110868,0.00581188,0.0477759,0.00653862,0.0182227,0.00906258,0.0085043,0.0206308,0.0192073,0.0183349,0.00978137,0.0128867,0.0124728,0.017314,0.0158851,0.01474,0.0112743,0.0199091,0.0101373,0.0112661,0.00518492
645,0.01246,0.0227325,0.0241942,0.0167409,0.0125346,0.00952692,0.0125096,0.00495578,0.0245097,0.00486414,0.0115162,0.0307074,0.0213846,0.0208313,0.00410286,0.00384365,0.00710062,0.00623063,0.00794754,0.00923695,0.0110381,0.00935257,0.0115617,0.00201634,0.00729289,0.0241661,0.0310339,0.00972774,0.0110439,0.00590783,0.0477698,0.00656275,0.0182911,0.00901615,0.00839657,0.0206557,0.0191329,0.0183663,0.00984134,0.0129189,0.0124173,0.0173946,0.0157618,0.0147392,0.0111863,0.019862,0.0101363,0.0110444,0.00523709
646,0.0125256,0.0224189,0.0242281,0.0167653,0.0125175,0.00980281,0.012448,0.00490351,0.0248213,0.00498152,0.0114235,0.0306918,0.0217079,0.0208846,0.00421099,0.00382082,0.00714365,0.00613785,0.00789198,0.00907732,0.010876,0.00915112,0.0114354,0.00192843,0.0074265,0.0242002,0.030911,0.00970131,0.0110088,0.00599422,0.0478503,0.00656501,0.0183234,0.00901307,0.00829891,0.0205859,0.0190675,0.0184146,0.00988983,0.0129393,0.0123808,0.0173541,0.0157051,0.0147926,0.0111553,0.0198773,0.0101337,0.0108289,0.00520986
647,0.0125817,0.0221034,0.024274,0.0167949,0.0125249,0.0100843,0.0123986,0.00487647,0.0251353,0.00511502,0.0113441,0.0306928,0.0220306,0.0209385,0.00433174,0.00381308,0.00720087,0.00606554,0.0078645,0.00891799,0.0107168,0.00894752,0.0113119,0.00184646,0.00756642,0.0242158,0.0307878,0.0096811,0.0109701,0.00608779,0.0479128,0.00657331,0.0183621,0.00900378,0.00820061,0.0205355,0.0190008,0.0184595,0.00994083,0.0129624,0.0123394,0.0173393,0.0156343,0.0148363,0.0111138,0.0198793,0.0101302,0.0106113,0.00519787
648,0.0125674,0.0217861,0.0244103,0.0168746,0.0127178,0.0103579,0.0124486,0.00504911,0.0254658,0.0053534,0.0113061,0.0308302,0.0223289,0.0209954,0.00451779,0.00388332,0.00733723,0.00601134,0.00806268,0.00875127,0.0105809,0.00873395,0.0112107,0.00177177,0.00768248,0.0240888,0.0306577,0.00971658,0.0109132,0.00620872,0.047834,0.00662183,0.0184562,0.00893327,0.00808947,0.0206395,0.0189214,0.0184781,0.0100129,0.0130084,0.0122651,0.0175243,0.0154541,0.0147988,0.0109855,0.0197806,0.0101298,0.0103808,0.00531742
649,0.0125485,0.0214684,0.0245617,0.0169614,0.0129383,0.0106369,0.0125147,0.00524643,0.0257981,0.00560803,0.011284,0.0309856,0.0226267,0.0210548,0.00471607,0.00397767,0.00748979,0.00598084,0.00829221,0.0085974,0.0104578,0.00852832,0.0111234,0.00172665,0.00780406,0.0239446,0.0305285,0.00976769,0.0108569,0.0063348,0.0477374,0.00668235,0.018555,0.00885983,0.00797916,0.0207647,0.0188408,0.0184959,0.0100886,0.0130591,0.0121857,0.0177384,0.0152602,0.0147547,0.0108498,0.0196705,0.0101304,0.0101485,0.00546107
650,0.0125698,0.0211498,0.0246586,0.0170134,0.0130452,0.0109326,0.0125176,0.00531801,0.0261211,0.00580195,0.0112535,0.0310552,0.022945,0.0211131,0.00488041,0.00403924,0.00760231,0.00597602,0.00838129,0.00845892,0.010326,0.00833387,0.0110293,0.00170185,0.00795758,0.0238882,0.0304053,0.0097861,0.0108074,0.006447,0.0477271,0.00671559,0.0186152,0.00882859,0.00787952,0.0207947,0.0187672,0.0185297,0.0101507,0.0130966,0.0121247,0.0178294,0.0151336,0.0147635,0.0107707,0.0196223,0.0101275,0.00992434,0.00552075
651,0.0126278,0.0208299,0.0246985,0.0170289,0.0130362,0.0112443,0.0124549,0.00526407,0.0264355,0.00593476,0.0112152,0.0310382,0.0232833,0.0211683,0.00501035,0.00406321,0.00767382,0.0059948,0.008328,0.00832812,0.0101793,0.00814381,0.0109221,0.00168227,0.00814336,0.0239183,0.030288,0.00976557,0.0107622,0.00654456,0.0478035,0.00671613,0.0186365,0.00883742,0.00779005,0.0207283,0.0187001,0.018578,0.0101968,0.0131188,0.012082,0.0177953,0.0150742,0.0148232,0.0107458,0.019635,0.0101189,0.00970854,0.00549048
652,0.0126776,0.0205102,0.0247509,0.0170499,0.0130523,0.0115589,0.012406,0.00523554,0.0267522,0.00608269,0.0111933,0.0310379,0.0236198,0.021224,0.00515176,0.00410529,0.00776051,0.00603569,0.00830413,0.00820453,0.0100407,0.00795736,0.0108241,0.0016809,0.0083343,0.0239312,0.0301702,0.00975424,0.0107149,0.00664363,0.0478617,0.00672213,0.0186622,0.0088402,0.00770126,0.0206821,0.0186302,0.0186236,0.0102444,0.0131446,0.0120332,0.0177881,0.0150006,0.0148738,0.0107116,0.0196353,0.0101085,0.00949247,0.00547812
653,0.0126657,0.020194,0.0249018,0.017125,0.0132608,0.0118609,0.0124648,0.00540749,0.0270834,0.00633589,0.011216,0.031176,0.0239286,0.0212869,0.00535723,0.00423867,0.00792841,0.00609855,0.00851165,0.00810273,0.00994903,0.0077881,0.0107735,0.00173604,0.0084983,0.023804,0.030046,0.00981568,0.0106578,0.00676414,0.0477782,0.00677906,0.0187428,0.0087876,0.0076016,0.020794,0.018547,0.0186478,0.0103153,0.0131973,0.0119499,0.0179871,0.0148184,0.0148488,0.010596,0.0195376,0.0101044,0.0092653,0.00561457
654,0.01265,0.0198802,0.0250693,0.0172078,0.0134976,0.0121639,0.0125406,0.00560455,0.0274162,0.0066043,0.0112552,0.0313322,0.0242355,0.0213529,0.00557279,0.00439446,0.00811177,0.00618298,0.00875099,0.00802274,0.00987714,0.00763755,0.0107445,0.0018261,0.00866692,0.0236601,0.0299219,0.00989405,0.0106036,0.00688429,0.0476773,0.00684737,0.0188265,0.00873344,0.00750322,0.020928,0.0184606,0.0186722,0.0103877,0.0132549,0.0118607,0.0182153,0.0146233,0.0148177,0.0104743,0.0194285,0.0101004,0.00903835,0.00577607
655,0.012669,0.0195658,0.0251784,0.0172531,0.0136163,0.0124807,0.0125493,0.00567574,0.0277407,0.0068108,0.0112871,0.0314009,0.0245636,0.0214142,0.00575271,0.00450792,0.00825327,0.00628607,0.00884678,0.00794658,0.00978856,0.00749054,0.0107005,0.00190807,0.00886713,0.0236036,0.0298015,0.00992975,0.0105523,0.00698555,0.0476629,0.00687873,0.0188697,0.00871802,0.00741607,0.020965,0.0183794,0.0187093,0.0104405,0.0132963,0.0117897,0.0183169,0.0144956,0.0148354,0.0104062,0.01938,0.010088,0.00882259,0.00584355
656,0.0127192,0.0192507,0.0252264,0.0172599,0.0136153,0.0128102,0.0124881,0.00562115,0.0280569,0.00695472,0.0113119,0.0313808,0.0249125,0.0214696,0.00589768,0.00457597,0.00835285,0.00640493,0.00879712,0.00786474,0.00967562,0.00733783,0.0106332,0.00196919,0.00909792,0.0236336,0.0296836,0.00991697,0.0104999,0.00706787,0.0477346,0.00686871,0.018872,0.00873845,0.00734006,0.0209037,0.0183027,0.0187577,0.0104724,0.0133198,0.0117363,0.0182902,0.0144345,0.0148995,0.0103891,0.019391,0.010065,0.0086182,0.00581204
657,0.0127617,0.0189386,0.0252889,0.0172732,0.0136403,0.0131372,0.0124418,0.00559215,0.0283735,0.00711358,0.0113533,0.0313776,0.025258,0.0215266,0.00605311,0.00466181,0.00846743,0.00653923,0.00877757,0.00779752,0.00957652,0.00719793,0.0105808,0.00204792,0.00933118,0.0236464,0.0295637,0.00991565,0.0104469,0.00715013,0.0477875,0.0068657,0.018878,0.00875371,0.00726549,0.0208636,0.0182222,0.0188043,0.0105033,0.0133467,0.0116762,0.0182913,0.0143594,0.0149543,0.0103638,0.0193891,0.0100401,0.00841603,0.00580036
658,0.0127517,0.0186354,0.0254581,0.0173439,0.013864,0.0134439,0.0125098,0.00576404,0.028699,0.00737748,0.0114395,0.0315145,0.0255724,0.0215949,0.00627011,0.00484227,0.00866275,0.00669042,0.00899436,0.00778692,0.00955018,0.00710895,0.0106016,0.00220172,0.00953337,0.0235211,0.029437,0.0100016,0.0103931,0.00725374,0.0476991,0.00692678,0.0189399,0.00872143,0.00718191,0.020986,0.0181289,0.018835,0.01056,0.0134055,0.0115812,0.0185049,0.0141772,0.0149389,0.0102635,0.0192924,0.0100262,0.00820485,0.00595353
659,0.0127386,0.0183369,0.0256457,0.0174222,0.0141162,0.0137465,0.0125957,0.00596155,0.0290235,0.00765556,0.0115415,0.031669,0.0258837,0.0216673,0.00649565,0.0050409,0.00887131,0.00685431,0.00924292,0.00780772,0.00955029,0.00704979,0.0106488,0.00237771,0.00973653,0.0233801,0.029309,0.0101053,0.0103432,0.00735713,0.0475922,0.00700142,0.0190058,0.00868913,0.00710158,0.0211313,0.0180325,0.018866,0.0106177,0.0134695,0.0114796,0.0187486,0.0139826,0.0149178,0.0101585,0.0191846,0.0100134,0.00799684,0.0061336
660,0.0127543,0.0180389,0.0257711,0.0174611,0.0142461,0.0140585,0.0126104,0.00603348,0.0293384,0.00787087,0.0116358,0.0317345,0.0262152,0.0217325,0.00668518,0.0051909,0.00903715,0.00702674,0.00934454,0.00781873,0.00952238,0.006983,0.0106685,0.00251993,0.00996798,0.0233256,0.0291826,0.0101572,0.0102903,0.00744245,0.0475712,0.00703287,0.0190312,0.008691,0.0070342,0.0211769,0.0179405,0.0189064,0.0106524,0.0135134,0.0113958,0.0188625,0.0138549,0.0149406,0.0101036,0.0191357,0.00998878,0.00780283,0.00621118
661,0.0127948,0.0177407,0.0258315,0.0174592,0.0142519,0.0143796,0.0125512,0.00597933,0.029643,0.0080228,0.0117221,0.0317102,0.0265664,0.0217883,0.00683877,0.00529098,0.00916084,0.00720568,0.00929714,0.00780882,0.00945892,0.00689836,0.0106528,0.00262317,0.0102265,0.0233573,0.0290575,0.0101524,0.0102304,0.00751014,0.0476359,0.0070164,0.0190172,0.00872317,0.00697911,0.0211216,0.0178515,0.0189545,0.0106633,0.0135355,0.0113293,0.0188445,0.0137929,0.0150042,0.0100964,0.0191441,0.00995014,0.00762261,0.00618171
662,0.0128286,0.0174482,0.0259077,0.0174634,0.0142846,0.0146945,0.0125076,0.00595087,0.0299438,0.00818869,0.0118238,0.0317032,0.0269123,0.0218466,0.00700085,0.00540673,0.00929753,0.0073927,0.00928007,0.00782147,0.00941472,0.00683555,0.0106557,0.00274009,0.0104829,0.0233731,0.0289303,0.0101601,0.0101704,0.00757986,0.0476814,0.00700917,0.019009,0.00875164,0.00692796,0.0210877,0.0177585,0.0190008,0.0106754,0.0135611,0.0112553,0.0188546,0.0137172,0.0150592,0.0100822,0.0191395,0.00991121,0.00744696,0.00617493
663,0.0128189,0.0171699,0.0260989,0.0175286,0.0145217,0.0149844,0.0125855,0.00612379,0.0302486,0.00845924,0.0119672,0.0318382,0.0272234,0.0219209,0.00722152,0.00561483,0.0095109,0.00759013,0.00950383,0.00792399,0.00946797,0.00685976,0.0107541,0.00293475,0.0107034,0.0232525,0.028798,0.0102677,0.0101199,0.00767403,0.0475853,0.00707979,0.0190592,0.00874114,0.00687068,0.0212203,0.0176535,0.0190357,0.01072,0.0136218,0.0111441,0.0190834,0.0135363,0.0150502,0.0100002,0.0190428,0.00989188,0.00726549,0.00634711
664,0.0128078,0.0168993,0.0263097,0.0176023,0.0147875,0.0152669,0.0126831,0.00632265,0.0305496,0.00874338,0.0121244,0.0319908,0.0275287,0.0219992,0.00744921,0.00583723,0.00973598,0.00779302,0.00975947,0.00806228,0.00955138,0.00692162,0.0108811,0.00314332,0.0109208,0.0231164,0.0286644,0.0103936,0.0100755,0.00776984,0.0474711,0.0071672,0.019115,0.00873193,0.00681909,0.0213761,0.0175447,0.0190711,0.0107678,0.0136872,0.0110253,0.0193436,0.0133435,0.0150358,0.00991486,0.0189353,0.00987577,0.00709007,0.00654735
665,0.0128191,0.0166295,0.0264542,0.0176339,0.0149274,0.0155574,0.0127058,0.00639538,0.0308409,0.00896378,0.0122725,0.032054,0.0278531,0.0220673,0.00764006,0.00600771,0.00991801,0.00799724,0.00986561,0.0081727,0.00959438,0.00695997,0.0109663,0.00330764,0.011162,0.0230661,0.0285319,0.0104595,0.0100214,0.00784867,0.0474418,0.00720473,0.0191315,0.00875103,0.00678255,0.0214296,0.0174383,0.0191131,0.0107923,0.013728,0.0109237,0.0194701,0.013216,0.0150604,0.00987556,0.0188837,0.00984533,0.00692995,0.00663788
666,0.0128487,0.0163599,0.0265294,0.0176216,0.0149398,0.0158563,0.0126514,0.00634208,0.0311229,0.0091199,0.0124113,0.0320269,0.0281966,0.0221237,0.00779434,0.0061261,0.0100574,0.00820174,0.00982151,0.00824657,0.00958977,0.00696439,0.0110029,0.00342629,0.0114269,0.0231011,0.0283994,0.0104614,0.00995305,0.00791028,0.047497,0.0071877,0.0191086,0.00879473,0.00676077,0.0213791,0.017334,0.0191599,0.010793,0.013743,0.0108391,0.0194611,0.0131528,0.0151217,0.00987888,0.0188864,0.0097986,0.0067854,0.00661514
667,0.0128728,0.0160987,0.0266216,0.017616,0.0149792,0.0161465,0.0126144,0.00631428,0.0314009,0.00928903,0.0125633,0.0320172,0.0285332,0.0221826,0.00795499,0.00625758,0.0102074,0.00840888,0.00980869,0.00834601,0.00960779,0.00699603,0.0110608,0.0035557,0.011686,0.0231203,0.0282648,0.0104776,0.00988667,0.00797407,0.0475332,0.00718247,0.0190919,0.00883531,0.00674575,0.0213506,0.0172253,0.0192059,0.0107971,0.0137609,0.0107466,0.0194811,0.0130759,0.0151749,0.00987552,0.0188767,0.00975425,0.00664697,0.00661775
668,0.0128634,0.0158571,0.026837,0.0176758,0.0152284,0.0164083,0.0127064,0.00648826,0.0316816,0.00956228,0.0127522,0.0321514,0.0288315,0.0222619,0.0081718,0.00647761,0.0104301,0.00862119,0.0100403,0.00855665,0.00974276,0.00714177,0.0112327,0.0037621,0.0119054,0.0230051,0.0281268,0.0106045,0.00984166,0.0080634,0.0474284,0.00726811,0.019135,0.00884612,0.00672852,0.021493,0.0171054,0.0192456,0.0108392,0.0138169,0.0106148,0.0197253,0.0128955,0.015171,0.00981255,0.0187781,0.00973677,0.0065038,0.00681073
669,0.0128537,0.0156253,0.0270737,0.0177448,0.0155071,0.0166613,0.0128196,0.00668783,0.0319592,0.00984836,0.0129509,0.0323038,0.0291226,0.022346,0.00839379,0.00670909,0.0106623,0.00883438,0.010305,0.00880043,0.00990881,0.00732432,0.0114341,0.00397897,0.0121184,0.0228748,0.0279873,0.0107509,0.00980457,0.00815449,0.047305,0.0073713,0.019184,0.00885923,0.00672062,0.0216596,0.0169811,0.0192874,0.0108864,0.0138771,0.0104743,0.0200008,0.0127029,0.0151626,0.00974759,0.0186686,0.00972466,0.00636736,0.00703273
670,0.0128598,0.0153947,0.0272391,0.017769,0.0156563,0.0169219,0.012855,0.00676105,0.0322292,0.0100691,0.0131383,0.032365,0.0294322,0.0224178,0.00857881,0.00688707,0.0108509,0.00904507,0.0104187,0.00899815,0.0100222,0.00746472,0.0115818,0.00414774,0.0123524,0.022829,0.0278475,0.0108305,0.00975052,0.00822727,0.0472662,0.00741654,0.0191925,0.00889399,0.00672984,0.0217225,0.016858,0.0193331,0.0109085,0.0139103,0.0103522,0.0201392,0.0125737,0.0151893,0.0097229,0.0186122,0.00969537,0.00624671,0.00713906
671,0.012878,0.0151645,0.0273303,0.0177458,0.0156746,0.01719,0.0128098,0.0067084,0.0324919,0.0102248,0.0133147,0.0323346,0.0297602,0.0224751,0.00872751,0.007012,0.010996,0.00925315,0.0103803,0.00914274,0.0100762,0.00755517,0.0116697,0.00426811,0.0126068,0.0228671,0.0277064,0.01084,0.00967484,0.0082817,0.0473116,0.0073995,0.0191601,0.00894695,0.00675631,0.0216807,0.0167362,0.0193802,0.0109038,0.0139147,0.0102498,0.0201387,0.0125072,0.0152484,0.00973414,0.0186072,0.00964674,0.00614116,0.00712727
672,0.0128919,0.0149444,0.0274402,0.0177296,0.0157207,0.0174482,0.0127834,0.00668197,0.0327511,0.010393,0.0134996,0.032322,0.0300799,0.0225353,0.00888143,0.00714772,0.0111501,0.00946057,0.0103741,0.00931063,0.0101541,0.00767264,0.0117801,0.00439749,0.0128528,0.0228893,0.0275634,0.0108655,0.0096026,0.00833818,0.0473375,0.00739487,0.0191333,0.00899762,0.00679298,0.0216624,0.0166105,0.0194269,0.0109025,0.0139224,0.0101401,0.0201682,0.012427,0.0152994,0.00973896,0.0185894,0.00960208,0.00604176,0.00714237
673,0.0128837,0.014748,0.0276807,0.017785,0.0159811,0.0176752,0.012893,0.00685753,0.0330102,0.0106647,0.013714,0.0324553,0.0303586,0.0226207,0.00908905,0.00736703,0.0113722,0.00966982,0.0106157,0.00960135,0.0103618,0.00791687,0.0120183,0.00460271,0.0130565,0.0227794,0.0274179,0.0110109,0.00956549,0.00842106,0.0472227,0.00749194,0.0191675,0.00902868,0.00683155,0.0218203,0.0164762,0.0194725,0.0109432,0.0139723,0.00999073,0.0204268,0.0122455,0.0153002,0.00969339,0.0184861,0.00959173,0.00593794,0.00735598
674,0.0128765,0.0145631,0.0279423,0.0178502,0.0162709,0.0178917,0.0130251,0.00705911,0.0332642,0.0109487,0.0139343,0.032607,0.0306286,0.0227121,0.00930175,0.00759527,0.0116012,0.00987714,0.0108906,0.0099197,0.0105985,0.00819223,0.0122846,0.00481686,0.0132518,0.0226549,0.0272706,0.0111765,0.00953926,0.00850617,0.0470888,0.00760692,0.0192076,0.00906332,0.00688215,0.0220041,0.0163392,0.0195204,0.0109889,0.0140272,0.00983418,0.0207177,0.0120514,0.0152965,0.00964636,0.0183721,0.00958799,0.00584023,0.00759965
675,0.0128788,0.0143783,0.0281278,0.0178667,0.0164287,0.0181157,0.0130755,0.00713467,0.033509,0.0111664,0.014141,0.0326661,0.030917,0.0227876,0.00947746,0.0077698,0.0117865,0.0100795,0.0110128,0.0101771,0.010771,0.00840914,0.0124857,0.00498179,0.013466,0.0226133,0.0271222,0.0112696,0.00948803,0.0085727,0.0470386,0.00765521,0.0192069,0.00911319,0.0069523,0.0220827,0.0162046,0.0195685,0.0110058,0.0140525,0.00969937,0.0208687,0.0119189,0.0153222,0.00963258,0.0183079,0.0095636,0.00575656,0.00772365
676,0.0128864,0.0141927,0.0282346,0.0178328,0.0164531,0.0183471,0.0130422,0.00708383,0.0337437,0.0113174,0.0143342,0.0326323,0.0312233,0.022845,0.00961635,0.00789153,0.0119287,0.0102772,0.0109807,0.010369,0.0108743,0.0085631,0.0126177,0.00509723,0.0136989,0.0226539,0.0269728,0.0112871,0.00940639,0.00862071,0.0470718,0.00763208,0.0191658,0.00917444,0.00704133,0.0220547,0.0160714,0.019615,0.0109926,0.0140472,0.00958801,0.020878,0.0118467,0.0153743,0.00964783,0.0182919,0.00951649,0.00568666,0.00772575
